rank,kanji,count,on_readings,kun_readings,nanori,meanings_en
5890,餽,121,,,,
5891,魴,121,,,,
5892,黽,121,,,,
5893,壅,120,,,,
5894,幎,120,,,,
5895,淪,120,,,,
5896,諠,120,,,,
5897,蹭,120,,,,
5898,鄱,120,,,,
5899,陂,120,,,,
5900,騫,120,,,,
5901,妛,119,,,,
5902,屮,119,,,,
5903,嵇,119,,,,
5904,帀,119,,,,
5905,籌,119,,,,
5906,蠆,119,,,,
5907,譏,119,,,,
5908,豕,119,,,,
5909,逑,119,,,,
5910,醢,119,,,,
5911,屢,118,,,,
5912,褫,118,,,,
5913,騁,118,,,,
5914,鬟,118,,,,
5915,囷,117,,,,
5916,竅,117,,,,
5917,罍,117,,,,
5918,聆,117,,,,
5919,鯀,117,,,,
5920,棵,116,,,,
5921,榲,116,,,,
5922,溷,116,,,,
5923,甬,116,,,,
5924,皝,116,,,,
5925,穩,116,,,,
5926,簶,116,,,,
5927,覊,116,,,,
5928,鬮,116,,,,
5929,彳,115,,,,
5930,殀,115,,,,
5931,洽,115,,,,
5932,銓,115,,,,
5933,阱,115,,,,
5934,黨,115,,,,
5935,厰,114,,,,
5936,噢,114,,,,
5937,垙,114,,,,
5938,曵,114,,,,
5939,淌,114,,,,
5940,矠,114,,,,
5941,薐,114,,,,
5942,跿,114,,,,
5943,雎,114,,,,
5944,咧,113,,,,
5945,悅,113,,,,
5946,浘,113,,,,
5947,熲,113,,,,
5948,疤,113,,,,
5949,砅,113,,,,
5950,羇,113,,,,
5951,聢,112,,,,
5952,蠰,112,,,,
5953,駟,112,,,,
5954,孁,111,,,,
5955,惱,111,,,,
5956,頲,111,,,,
5957,戾,110,,,,
5958,眥,110,,,,
5959,纓,110,,,,
5960,躄,110,,,,
5961,迥,110,,,,
5962,鵰,110,,,,
5963,嚀,109,,,,
5964,惲,109,,,,
5965,愷,109,,,,
5966,瞎,109,,,,
5967,穉,109,,,,
5968,紜,109,,,,
5969,蔬,109,,,,
5970,螽,109,,,,
5971,逶,109,,,,
5972,銫,109,,,,
5973,騭,109,,,,
5974,樸,108,,,,
5975,炟,108,,,,
5976,盔,108,,,,
5977,謇,108,,,,
5978,韞,108,,,,
5979,顱,108,,,,
5980,鷀,108,,,,
5981,僉,107,,,,
5982,姒,107,,,,
5983,嶂,107,,,,
5984,憋,107,,,,
5985,撐,107,,,,
5986,孽,106,,,,
5987,笶,106,,,,
5988,翦,106,,,,
5989,膕,106,,,,
5990,靚,106,,,,
5991,幷,105,,,,
5992,斫,105,,,,
5993,灶,105,,,,
5994,煨,105,,,,
5995,熬,105,,,,
5996,傴,104,,,,
5997,榭,104,,,,
5998,贏,104,,,,
5999,鎔,104,,,,
6000,哘,103,,,,
6001,扒,103,,,,
6002,朮,103,,,,
6003,檪,103,,,,
6004,汹,103,,,,
6005,笆,103,,,,
6006,蝌,103,,,,
6007,譌,103,,,,
6008,﨟,103,,,,
6009,佼,102,,,,
6010,倨,102,,,,
6011,玆,102,,,,
6012,瑋,102,,,,
6013,罒,102,,,,
6014,蠹,102,,,,
6015,錝,102,,,,
6016,鐗,102,,,,
6017,隝,102,,,,
6018,咐,101,,,,
6019,幵,101,,,,
6020,懵,101,,,,
6021,睜,101,,,,
6022,輀,101,,,,
6023,㐂,100,,,,
6024,凬,100,,,,
6025,喑,100,,,,
6026,檢,100,,,,
6027,蓁,100,,,,
6028,慍,99,,,,
6029,舸,99,,,,
6030,鮹,99,,,,
6031,䋝,98,,,,
6032,漩,98,,,,
6033,磅,98,,,,
6034,緡,98,,,,
6035,霈,98,,,,
6036,驩,98,,,,
6037,挧,97,,,,
6038,捆,97,,,,
6039,揭,97,,,,
6040,榕,97,,,,
6041,濕,97,,,,
6042,詑,97,,,,
6043,鄷,97,,,,
6044,闆,97,,,,
6045,駙,97,,,,
6046,咜,96,,,,
6047,妁,96,,,,
6048,徇,96,,,,
6049,戛,96,,,,
6050,曩,96,,,,
6051,梲,96,,,,
6052,濩,96,,,,
6053,蘧,96,,,,
6054,闞,96,,,,
6055,霛,96,,,,
6056,鞦,96,,,,
6057,岨,95,,,,
6058,朥,95,,,,
6059,濰,95,,,,
6060,玫,95,,,,
6061,疊,95,,,,
6062,盼,95,,,,
6063,蟿,95,,,,
6064,踹,95,,,,
6065,銳,95,,,,
6066,䒳,94,,,,
6067,盎,94,,,,
6068,簔,94,,,,
6069,蘑,94,,,,
6070,虢,94,,,,
6071,遉,94,,,,
6072,墹,93,,,,
6073,嵆,93,,,,
6074,巒,93,,,,
6075,暠,93,,,,
6076,槲,93,,,,
6077,泯,93,,,,
6078,衵,93,,,,
6079,諞,93,,,,
6080,鎭,93,,,,
6081,咼,92,,,,
6082,廞,92,,,,
6083,禧,92,,,,
6084,箜,92,,,,
6085,緂,92,,,,
6086,縡,92,,,,
6087,迢,92,,,,
6088,釿,92,,,,
6089,龖,92,,,,
6090,伃,91,,,,
6091,剏,91,,,,
6092,揀,91,,,,
6093,旿,91,,,,
6094,汴,91,,,,
6095,珥,91,,,,
6096,甃,91,,,,
6097,眶,91,,,,
6098,鞜,91,,,,
6099,俉,90,,,,
6100,尞,90,,,,
6101,矼,90,,,,
6102,簞,90,,,,
6103,邰,90,,,,
6104,釁,90,,,,
6105,冄,89,,,,
6106,墅,89,,,,
6107,艙,89,,,,
6108,蓐,89,,,,
6109,蜋,89,,,,
6110,軆,89,,,,
6111,遞,89,,,,
6112,鎰,89,,,,
6113,韆,89,,,,
6114,呦,88,,,,
6115,岺,88,,,,
6116,彁,88,,,,
6117,爼,88,,,,
6118,瞽,88,,,,
6119,磧,88,,,,
6120,箚,88,,,,
6121,篌,88,,,,
6122,纖,88,,,,
6123,苡,88,,,,
6124,莒,88,,,,
6125,蓂,88,,,,
6126,覃,88,,,,
6127,賿,88,,,,
6128,鮠,88,,,,
6129,鱓,88,,,,
6130,儕,87,,,,
6131,捍,87,,,,
6132,搐,87,,,,
6133,攤,87,,,,
6134,梮,87,,,,
6135,樗,87,,,,
6136,潑,87,,,,
6137,玗,87,,,,
6138,眚,87,,,,
6139,襾,87,,,,
6140,饜,87,,,,
6141,兤,86,,,,
6142,惢,86,,,,
6143,掐,86,,,,
6144,暲,86,,,,
6145,欐,86,,,,
6146,淦,86,,,,
6147,溽,86,,,,
6148,牂,86,,,,
6149,笳,86,,,,
6150,豻,86,,,,
6151,跂,86,,,,
6152,踰,86,,,,
6153,僣,85,,,,
6154,擎,85,,,,
6155,晝,85,,,,
6156,牘,85,,,,
6157,蚪,85,,,,
6158,髓,85,,,,
6159,丨,84,,,,
6160,吨,84,,,,
6161,枹,84,,,,
6162,糙,84,,,,
6163,膩,84,,,,
6164,蚋,84,,,,
6165,蟶,84,,,,
6166,鏘,84,,,,
6167,霤,84,,,,
6168,鴾,84,,,,
6169,咪,83,,,,
6170,埖,83,,,,
6171,媠,83,,,,
6172,獒,83,,,,
6173,璞,83,,,,
6174,茰,83,,,,
6175,蘖,83,,,,
6176,詵,83,,,,
6177,閹,83,,,,
6178,阨,83,,,,
6179,隍,83,,,,
6180,鷃,83,,,,
6181,傚,82,,,,
6182,壂,82,,,,
6183,弇,82,,,,
6184,暿,82,,,,
6185,杲,82,,,,
6186,沴,82,,,,
6187,甌,82,,,,
6188,袒,82,,,,
6189,贐,82,,,,
6190,錻,82,,,,
6191,喣,81,,,,
6192,圉,81,,,,
6193,砿,81,,,,
6194,覽,81,,,,
6195,鉐,81,,,,
6196,麃,81,,,,
6197,叺,80,,,,
6198,啻,80,,,,
6199,喨,80,,,,
6200,愰,80,,,,
6201,愽,80,,,,
6202,擿,80,,,,
6203,檐,80,,,,
6204,笯,80,,,,
6205,縀,80,,,,
6206,藕,80,,,,
6207,鵐,80,,,,
6208,勣,79,,,,
6209,嘈,79,,,,
6210,怔,79,,,,
6211,搰,79,,,,
6212,暼,79,,,,
6213,桷,79,,,,
6214,棱,79,,,,
6215,殪,79,,,,
6216,胶,79,,,,
6217,蕺,79,,,,
6218,跣,79,,,,
6219,轀,79,,,,
6220,陡,79,,,,
6221,嗬,78,,,,
6222,攅,78,,,,
6223,昝,78,,,,
6224,樴,78,,,,
6225,洮,78,,,,
6226,畚,78,,,,
6227,紕,78,,,,
6228,倘,77,,,,
6229,垈,77,,,,
6230,婭,77,,,,
6231,崧,77,,,,
6232,溱,77,,,,
6233,潸,77,,,,
6234,矃,77,,,,
6235,觝,77,,,,
6236,釗,77,,,,
6237,銿,77,,,,
6238,錣,77,,,,
6239,霑,77,,,,
6240,髱,77,,,,
6241,鰾,77,,,,
6242,偌,76,,,,
6243,晾,76,,,,
6244,曟,76,,,,
6245,淅,76,,,,
6246,睟,76,,,,
6247,硼,76,,,,
6248,綁,76,,,,
6249,膓,76,,,,
6250,袜,76,,,,
6251,賆,76,,,,
6252,鄂,76,,,,
6253,齶,76,,,,
6254,厮,75,,,,
6255,垪,75,,,,
6256,巵,75,,,,
6257,廙,75,,,,
6258,彥,75,,,,
6259,茈,75,,,,
6260,蕙,75,,,,
6261,邽,75,,,,
6262,鰥,75,,,,
6263,刔,74,,,,
6264,勵,74,,,,
6265,妼,74,,,,
6266,岔,74,,,,
6267,拏,74,,,,
6268,炷,74,,,,
6269,螯,74,,,,
6270,醋,74,,,,
6271,佬,73,,,,
6272,娣,73,,,,
6273,屛,73,,,,
6274,嶰,73,,,,
6275,柗,73,,,,
6276,灮,73,,,,
6277,珴,73,,,,
6278,琹,73,,,,
6279,璆,73,,,,
6280,畯,73,,,,
6281,磚,73,,,,
6282,絇,73,,,,
6283,詁,73,,,,
6284,踐,73,,,,
6285,壼,72,,,,
6286,娰,72,,,,
6287,岌,72,,,,
6288,撇,72,,,,
6289,氧,72,,,,
6290,爍,72,,,,
6291,瑓,72,,,,
6292,秭,72,,,,
6293,筴,72,,,,
6294,蹕,72,,,,
6295,迁,72,,,,
6296,遹,72,,,,
6297,陬,72,,,,
6298,髆,72,,,,
6299,鮓,72,,,,
6300,喞,71,,,,
6301,坟,71,,,,
6302,摎,71,,,,
6303,灋,71,,,,
6304,瓮,71,,,,
6305,碭,71,,,,
6306,舖,71,,,,
6307,菷,71,,,,
6308,鞨,71,,,,
6309,骷,71,,,,
6310,鱠,71,,,,
6311,儆,70,,,,
6312,呰,70,,,,
6313,嚠,70,,,,
6314,嬥,70,,,,
6315,徭,70,,,,
6316,懋,70,,,,
6317,氵,70,,,,
6318,牁,70,,,,
6319,癈,70,,,,
6320,醺,70,,,,
6321,鎡,70,,,,
6322,閬,70,,,,
6323,偖,69,,,,
6324,剡,69,,,,
6325,嚭,69,,,,
6326,埔,69,,,,
6327,擧,69,,,,
6328,珎,69,,,,
6329,琩,69,,,,
6330,礪,69,,,,
6331,肓,69,,,,
6332,薜,69,,,,
6333,覲,69,,,,
6334,輬,69,,,,
6335,酛,69,,,,
6336,鳧,69,,,,
6337,鼕,69,,,,
6338,僖,68,,,,
6339,冝,68,,,,
6340,愨,68,,,,
6341,殄,68,,,,
6342,毖,68,,,,
6343,灎,68,,,,
6344,璺,68,,,,
6345,睢,68,,,,
6346,綟,68,,,,
6347,蓚,68,,,,
6348,蜱,68,,,,
6349,蝼,68,,,,
6350,嬝,67,,,,
6351,峐,67,,,,
6352,碣,67,,,,
6353,禝,67,,,,
6354,葷,67,,,,
6355,衽,67,,,,
6356,遶,67,,,,
6357,鑞,67,,,,
6358,佔,66,,,,
6359,巉,66,,,,
6360,棌,66,,,,
6361,獼,66,,,,
6362,瓷,66,,,,
6363,稹,66,,,,
6364,蝪,66,,,,
6365,觚,66,,,,
6366,贍,66,,,,
6367,鏙,66,,,,
6368,飮,66,,,,
6369,儉,65,,,,
6370,幗,65,,,,
6371,恝,65,,,,
6372,惆,65,,,,
6373,扳,65,,,,
6374,橒,65,,,,
6375,汙,65,,,,
6376,瓩,65,,,,
6377,癘,65,,,,
6378,籽,65,,,,
6379,苜,65,,,,
6380,鈩,65,,,,
6381,鋁,65,,,,
6382,餠,65,,,,
6383,鷓,65,,,,
6384,咭,64,,,,
6385,悒,64,,,,
6386,梹,64,,,,
6387,沬,64,,,,
6388,湫,64,,,,
6389,滌,64,,,,
6390,瘠,64,,,,
6391,篋,64,,,,
6392,謦,64,,,,
6393,賚,64,,,,
6394,遖,64,,,,
6395,侂,63,,,,
6396,僇,63,,,,
6397,卬,63,,,,
6398,搥,63,,,,
6399,磉,63,,,,
6400,筹,63,,,,
6401,蕷,63,,,,
6402,虓,63,,,,
6403,螃,63,,,,
6404,襃,63,,,,
6405,詅,63,,,,
6406,鵥,63,,,,
6407,鼡,63,,,,
6408,卌,62,,,,
6409,囈,62,,,,
6410,擠,62,,,,
6411,柞,62,,,,
6412,瘀,62,,,,
6413,靛,62,,,,
6414,戃,61,,,,
6415,拎,61,,,,
6416,楿,61,,,,
6417,檍,61,,,,
6418,澆,61,,,,
6419,玷,61,,,,
6420,簽,61,,,,
6421,翕,61,,,,
6422,逧,61,,,,
6423,鏐,61,,,,
6424,鑊,61,,,,
6425,鰡,61,,,,
6426,鵣,61,,,,
6427,弴,60,,,,
6428,掙,60,,,,
6429,暾,60,,,,
6430,湎,60,,,,
6431,溲,60,,,,
6432,穡,60,,,,
6433,纜,60,,,,
6434,肹,60,,,,
6435,莝,60,,,,
6436,袰,60,,,,
6437,譖,60,,,,
6438,頞,60,,,,
6439,駉,60,,,,
6440,鰰,60,,,,
6441,咹,59,,,,
6442,噁,59,,,,
6443,峉,59,,,,
6444,忉,59,,,,
6445,揪,59,,,,
6446,樏,59,,,,
6447,硴,59,,,,
6448,讌,59,,,,
6449,貲,59,,,,
6450,靁,59,,,,
6451,侗,58,,,,
6452,劑,58,,,,
6453,圦,58,,,,
6454,峅,58,,,,
6455,悰,58,,,,
6456,惏,58,,,,
6457,柬,58,,,,
6458,淝,58,,,,
6459,澮,58,,,,
6460,璮,58,,,,
6461,痤,58,,,,
6462,眛,58,,,,
6463,眴,58,,,,
6464,縯,58,,,,
6465,脰,58,,,,
6466,腮,58,,,,
6467,蒺,58,,,,
6468,螈,58,,,,
6469,踋,58,,,,
6470,钁,58,,,,
6471,飂,58,,,,
6472,髒,58,,,,
6473,髫,58,,,,
6474,嗒,57,,,,
6475,怫,57,,,,
6476,戝,57,,,,
6477,暸,57,,,,
6478,檔,57,,,,
6479,漪,57,,,,
6480,濊,57,,,,
6481,癶,57,,,,
6482,纉,57,,,,
6483,蕘,57,,,,
6484,鑛,57,,,,
6485,鯢,57,,,,
6486,仟,56,,,,
6487,兕,56,,,,
6488,擴,56,,,,
6489,杈,56,,,,
6490,桒,56,,,,
6491,樁,56,,,,
6492,燉,56,,,,
6493,璱,56,,,,
6494,筿,56,,,,
6495,籘,56,,,,
6496,缸,56,,,,
6497,蒹,56,,,,
6498,訖,56,,,,
6499,跼,56,,,,
6500,酚,56,,,,
6501,鑄,56,,,,
6502,闃,56,,,,
6503,雩,56,,,,
6504,麈,56,,,,
6505,噔,55,,,,
6506,孱,55,,,,
6507,崛,55,,,,
6508,抔,55,,,,
6509,擤,55,,,,
6510,暐,55,,,,
6511,沰,55,,,,
6512,湲,55,,,,
6513,滯,55,,,,
6514,胅,55,,,,
6515,膃,55,,,,
6516,豨,55,,,,
6517,釛,55,,,,
6518,顓,55,,,,
6519,鰉,55,,,,
6520,伉,54,,,,
6521,呕,54,,,,
6522,唳,54,,,,
6523,嚶,54,,,,
6524,敝,54,,,,
6525,涇,54,,,,
6526,湣,54,,,,
6527,琛,54,,,,
6528,禳,54,,,,
6529,糉,54,,,,
6530,膻,54,,,,
6531,荅,54,,,,
6532,荐,54,,,,
6533,蜓,54,,,,
6534,賅,54,,,,
6535,鄀,54,,,,
6536,鴿,54,,,,
6537,伀,53,,,,
6538,勗,53,,,,
6539,喈,53,,,,
6540,惮,53,,,,
6541,橦,53,,,,
6542,璣,53,,,,
6543,膤,53,,,,
6544,訢,53,,,,
6545,軾,53,,,,
6546,鄗,53,,,,
6547,鈇,53,,,,
6548,鐳,53,,,,
6549,閦,53,,,,
6550,閱,53,,,,
6551,鰒,53,,,,
6552,孅,52,,,,
6553,忤,52,,,,
6554,慴,52,,,,
6555,攞,52,,,,
6556,攴,52,,,,
6557,敕,52,,,,
6558,曆,52,,,,
6559,楞,52,,,,
6560,泅,52,,,,
6561,溧,52,,,,
6562,璀,52,,,,
6563,秌,52,,,,
6564,籓,52,,,,
6565,肭,52,,,,
6566,蕚,52,,,,
6567,鯊,52,,,,
6568,麸,52,,,,
6569,鼇,52,,,,
6570,齲,52,,,,
6571,俾,51,,,,
6572,呬,51,,,,
6573,堙,51,,,,
6574,尨,51,,,,
6575,抻,51,,,,
6576,柲,51,,,,
6577,澈,51,,,,
6578,爕,51,,,,
6579,珩,51,,,,
6580,磿,51,,,,
6581,臬,51,,,,
6582,舀,51,,,,
6583,豢,51,,,,
6584,跚,51,,,,
6585,蹣,51,,,,
6586,釡,51,,,,
6587,黌,51,,,,
6588,匯,50,,,,
6589,咷,50,,,,
6590,圄,50,,,,
6591,慵,50,,,,
6592,搓,50,,,,
6593,攔,50,,,,
6594,昻,50,,,,
6595,煢,50,,,,
6596,磑,50,,,,
6597,袙,50,,,,
6598,迺,50,,,,
6599,逎,50,,,,
6600,邾,50,,,,
6601,黟,50,,,,
6602,龴,50,,,,
6603,啤,49,,,,
6604,喆,49,,,,
6605,垕,49,,,,
6606,奭,49,,,,
6607,弢,49,,,,
6608,恷,49,,,,
6609,攄,49,,,,
6610,斈,49,,,,
6611,櫞,49,,,,
6612,歧,49,,,,
6613,泻,49,,,,
6614,爀,49,,,,
6615,糈,49,,,,
6616,臻,49,,,,
6617,葢,49,,,,
6618,謊,49,,,,
6619,譟,49,,,,
6620,轎,49,,,,
6621,鉏,49,,,,
6622,鋠,49,,,,
6623,鍠,49,,,,
6624,乁,48,,,,
6625,垠,48,,,,
6626,壻,48,,,,
6627,夆,48,,,,
6628,姙,48,,,,
6629,幘,48,,,,
6630,廐,48,,,,
6631,槝,48,,,,
6632,殤,48,,,,
6633,癙,48,,,,
6634,竎,48,,,,
6635,竏,48,,,,
6636,粺,48,,,,
6637,蓴,48,,,,
6638,褂,48,,,,
6639,諝,48,,,,
6640,跇,48,,,,
6641,跖,48,,,,
6642,颻,48,,,,
6643,騱,48,,,,
6644,龏,48,,,,
6645,侾,47,,,,
6646,倢,47,,,,
6647,孳,47,,,,
6648,昃,47,,,,
6649,沅,47,,,,
6650,烺,47,,,,
6651,牴,47,,,,
6652,礰,47,,,,
6653,篏,47,,,,
6654,纘,47,,,,
6655,罃,47,,,,
6656,賕,47,,,,
6657,釀,47,,,,
6658,鋥,47,,,,
6659,頠,47,,,,
6660,伖,46,,,,
6661,娍,46,,,,
6662,孥,46,,,,
6663,悻,46,,,,
6664,敘,46,,,,
6665,昜,46,,,,
6666,橤,46,,,,
6667,湓,46,,,,
6668,璦,46,,,,
6669,璨,46,,,,
6670,禘,46,,,,
6671,罨,46,,,,
6672,萢,46,,,,
6673,蓏,46,,,,
6674,錀,46,,,,
6675,驁,46,,,,
6676,鬭,46,,,,
6677,鶙,46,,,,
6678,龝,46,,,,
6679,㐧,45,,,,
6680,侫,45,,,,
6681,俏,45,,,,
6682,嗑,45,,,,
6683,坨,45,,,,
6684,垮,45,,,,
6685,塋,45,,,,
6686,夐,45,,,,
6687,廛,45,,,,
6688,愎,45,,,,
6689,懌,45,,,,
6690,懜,45,,,,
6691,椨,45,,,,
6692,榨,45,,,,
6693,睽,45,,,,
6694,罸,45,,,,
6695,肜,45,,,,
6696,艝,45,,,,
6697,裓,45,,,,
6698,貎,45,,,,
6699,鐐,45,,,,
6700,齅,45,,,,
6701,啐,44,,,,
6702,坳,44,,,,
6703,媵,44,,,,
6704,嵊,44,,,,
6705,懾,44,,,,
6706,槑,44,,,,
6707,渝,44,,,,
6708,澀,44,,,,
6709,秡,44,,,,
6710,裒,44,,,,
6711,謾,44,,,,
6712,釭,44,,,,
6713,鈹,44,,,,
6714,颴,44,,,,
6715,颼,44,,,,
6716,飭,44,,,,
6717,鶩,44,,,,
6718,﨔,44,,,,
6719,乜,43,,,,
6720,壙,43,,,,
6721,柝,43,,,,
6722,梣,43,,,,
6723,泝,43,,,,
6724,滷,43,,,,
6725,犛,43,,,,
6726,筰,43,,,,
6727,緪,43,,,,
6728,縻,43,,,,
6729,繽,43,,,,
6730,腊,43,,,,
6731,阼,43,,,,
6732,隰,43,,,,
6733,靍,43,,,,
6734,㝵,42,,,,
6735,佶,42,,,,
6736,儔,42,,,,
6737,卲,42,,,,
6738,卽,42,,,,
6739,喁,42,,,,
6740,嚩,42,,,,
6741,夂,42,,,,
6742,帋,42,,,,
6743,慫,42,,,,
6744,柤,42,,,,
6745,煆,42,,,,
6746,犒,42,,,,
6747,瞱,42,,,,
6748,碲,42,,,,
6749,緄,42,,,,
6750,艿,42,,,,
6751,蜄,42,,,,
6752,衅,42,,,,
6753,轣,42,,,,
6754,遒,42,,,,
6755,鄠,42,,,,
6756,鞮,42,,,,
6757,黻,42,,,,
6758,凳,41,,,,
6759,劵,41,,,,
6760,嘅,41,,,,
6761,幃,41,,,,
6762,悝,41,,,,
6763,掎,41,,,,
6764,殳,41,,,,
6765,洼,41,,,,
6766,湞,41,,,,
6767,礑,41,,,,
6768,蘞,41,,,,
6769,蘸,41,,,,
6770,訑,41,,,,
6771,鏟,41,,,,
6772,偀,40,,,,
6773,刨,40,,,,
6774,咿,40,,,,
6775,嗞,40,,,,
6776,墉,40,,,,
6777,愆,40,,,,
6778,慿,40,,,,
6779,杦,40,,,,
6780,棐,40,,,,
6781,泆,40,,,,
6782,烱,40,,,,
6783,痹,40,,,,
6784,眎,40,,,,
6785,硨,40,,,,
6786,紝,40,,,,
6787,贇,40,,,,
6788,跅,40,,,,
6789,鑟,40,,,,
6790,闈,40,,,,
6791,颮,40,,,,
6792,飈,40,,,,
6793,侄,39,,,,
6794,刪,39,,,,
6795,嗔,39,,,,
6796,壈,39,,,,
6797,壑,39,,,,
6798,摒,39,,,,
6799,攲,39,,,,
6800,晡,39,,,,
6801,枌,39,,,,
6802,沺,39,,,,
6803,淒,39,,,,
6804,甼,39,,,,
6805,綫,39,,,,
6806,襍,39,,,,
6807,躔,39,,,,
6808,逯,39,,,,
6809,鬯,39,,,,
6810,鯆,39,,,,
6811,鰕,39,,,,
6812,鱪,39,,,,
6813,㷔,38,,,,
6814,儝,38,,,,
6815,嘏,38,,,,
6816,惉,38,,,,
6817,攜,38,,,,
6818,湅,38,,,,
6819,炰,38,,,,
6820,璩,38,,,,
6821,璫,38,,,,
6822,瓠,38,,,,
6823,緱,38,,,,
6824,縈,38,,,,
6825,莬,38,,,,
6826,虯,38,,,,
6827,覬,38,,,,
6828,誥,38,,,,
6829,踟,38,,,,
6830,閩,38,,,,
6831,麤,38,,,,
6832,黜,38,,,,
6833,䈎,37,,,,
6834,僞,37,,,,
6835,冂,37,,,,
6836,啌,37,,,,
6837,嗝,37,,,,
6838,恟,37,,,,
6839,懴,37,,,,
6840,滬,37,,,,
6841,煦,37,,,,
6842,燙,37,,,,
6843,燾,37,,,,
6844,牾,37,,,,
6845,瓌,37,,,,
6846,瞟,37,,,,
6847,荔,37,,,,
6848,蓜,37,,,,
6849,豔,37,,,,
6850,躳,37,,,,
6851,鑾,37,,,,
6852,閎,37,,,,
6853,麌,37,,,,
6854,䒾,36,,,,
6855,䜌,36,,,,
6856,儐,36,,,,
6857,剞,36,,,,
6858,吭,36,,,,
6859,囧,36,,,,
6860,娵,36,,,,
6861,庠,36,,,,
6862,徼,36,,,,
6863,慂,36,,,,
6864,抂,36,,,,
6865,旄,36,,,,
6866,榀,36,,,,
6867,沪,36,,,,
6868,瀲,36,,,,
6869,璠,36,,,,
6870,疙,36,,,,
6871,瘩,36,,,,
6872,盱,36,,,,
6873,竍,36,,,,
6874,簣,36,,,,
6875,繖,36,,,,
6876,菑,36,,,,
6877,覓,36,,,,
6878,豼,36,,,,
6879,轂,36,,,,
6880,鄮,36,,,,
6881,陜,36,,,,
6882,㓁,35,,,,
6883,乀,35,,,,
6884,偑,35,,,,
6885,唧,35,,,,
6886,垬,35,,,,
6887,埣,35,,,,
6888,娚,35,,,,
6889,彘,35,,,,
6890,柀,35,,,,
6891,槫,35,,,,
6892,烘,35,,,,
6893,煠,35,,,,
6894,犰,35,,,,
6895,珸,35,,,,
6896,畾,35,,,,
6897,瘰,35,,,,
6898,籖,35,,,,
6899,翎,35,,,,
6900,踴,35,,,,
6901,轘,35,,,,
6902,鈰,35,,,,
6903,雺,35,,,,
6904,驒,35,,,,
6905,鵟,35,,,,
6906,鶖,35,,,,
6907,鷏,35,,,,
6908,㝫,34,,,,
6909,媳,34,,,,
6910,徉,34,,,,
6911,挐,34,,,,
6912,旂,34,,,,
6913,曷,34,,,,
6914,朢,34,,,,
6915,桙,34,,,,
6916,棰,34,,,,
6917,橱,34,,,,
6918,檯,34,,,,
6919,濔,34,,,,
6920,瑒,34,,,,
6921,瓲,34,,,,
6922,稑,34,,,,
6923,糢,34,,,,
6924,緲,34,,,,
6925,薤,34,,,,
6926,讙,34,,,,
6927,迯,34,,,,
6928,郈,34,,,,
6929,鄢,34,,,,
6930,鞬,34,,,,
6931,飌,34,,,,
6932,鮗,34,,,,
6933,鮸,34,,,,
6934,黈,34,,,,
6935,俛,33,,,,
6936,倰,33,,,,
6937,冫,33,,,,
6938,叵,33,,,,
6939,堠,33,,,,
6940,壡,33,,,,
6941,嬀,33,,,,
6942,寰,33,,,,
6943,尠,33,,,,
6944,屆,33,,,,
6945,枤,33,,,,
6946,棡,33,,,,
6947,淙,33,,,,
6948,熺,33,,,,
6949,犄,33,,,,
6950,畤,33,,,,
6951,皁,33,,,,
6952,筷,33,,,,
6953,胺,33,,,,
6954,蘓,33,,,,
6955,誒,33,,,,
6956,踱,33,,,,
6957,饋,33,,,,
6958,䵷,32,,,,
6959,倔,32,,,,
6960,勹,32,,,,
6961,咻,32,,,,
6962,哽,32,,,,
6963,噠,32,,,,
6964,忡,32,,,,
6965,怦,32,,,,
6966,恱,32,,,,
6967,緜,32,,,,
6968,聹,32,,,,
6969,蠃,32,,,,
6970,豉,32,,,,
6971,靺,32,,,,
6972,骯,32,,,,
6973,鶡,32,,,,
6974,鷙,32,,,,
6975,夊,31,,,,
6976,峴,31,,,,
6977,崽,31,,,,
6978,沍,31,,,,
6979,耷,31,,,,
6980,臶,31,,,,
6981,茬,31,,,,
6982,莧,31,,,,
6983,蔘,31,,,,
6984,衮,31,,,,
6985,賾,31,,,,
6986,醯,31,,,,
6987,鑁,31,,,,
6988,鑲,31,,,,
6989,镸,31,,,,
6990,韵,31,,,,
6991,餒,31,,,,
6992,鰱,31,,,,
6993,鵼,31,,,,
6994,㓇,30,,,,
6995,㚖,30,,,,
6996,亖,30,,,,
6997,偎,30,,,,
6998,凾,30,,,,
6999,喟,30,,,,
7000,嘐,30,,,,
7001,宀,30,,,,
7002,嶝,30,,,,
7003,惋,30,,,,
7004,洱,30,,,,
7005,熖,30,,,,
7006,甅,30,,,,
7007,矉,30,,,,
7008,竒,30,,,,
7009,簧,30,,,,
7010,繦,30,,,,
7011,跕,30,,,,
7012,郲,30,,,,
7013,韅,30,,,,
7014,鵂,30,,,,
7015,伱,29,,,,
7016,妺,29,,,,
7017,弈,29,,,,
7018,惴,29,,,,
7019,楤,29,,,,
7020,樷,29,,,,
7021,渮,29,,,,
7022,潞,29,,,,
7023,粢,29,,,,
7024,絑,29,,,,
7025,緕,29,,,,
7026,蜡,29,,,,
7027,褙,29,,,,
7028,貽,29,,,,
7029,乢,28,,,,
7030,勰,28,,,,
7031,厓,28,,,,
7032,嶢,28,,,,
7033,忻,28,,,,
7034,愠,28,,,,
7035,憨,28,,,,
7036,晌,28,,,,
7037,楂,28,,,,
